part,task,id,value,lo,hi,role,value_verified,lo_verified,hi_verified,status,ci_status,twin_file,twin_where,twin_source,decision_note
16,POD4B,4b_adress2020_C_durmatch_enc,0.8075,0.7361,0.8705,RELEASED ONLY,0.8075,0.7361,0.8705,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_C_durmatch_enc,Mac verifier (verify folder),
16,POD4B,4b_adress2020_published_zs,0.6241,0.5348,0.7148,PAPER VALUE,0.6241,0.5348,0.7148,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_published_zs,Mac verifier (verify folder),
16,POD4B,4b_adress2020_published_enc,0.7878,0.7148,0.8517,RELEASED ONLY,0.7878,0.7148,0.8517,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_published_enc,Mac verifier (verify folder),
16,POD4B,4b_adress2020_paired_zs_A_to_B,0.0251,-0.0254,0.0769,RELEASED ONLY,0.0251,-0.0254,0.0769,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_paired_zs_A_to_B,Mac verifier (verify folder),
16,POD4B,4b_adress2020_paired_zs_A_to_C,0.0041,-0.0386,0.0473,RELEASED ONLY,0.0041,-0.0386,0.0473,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_paired_zs_A_to_C,Mac verifier (verify folder),
16,POD4B,4b_adress2020_paired_zs_C_to_B,0.0210,-0.0325,0.0756,RELEASED ONLY,0.0210,-0.0325,0.0756,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_paired_zs_C_to_B,Mac verifier (verify folder),
16,POD4B,4b_adress2020_paired_enc_A_to_B,-0.0317,-0.0761,0.0102,RELEASED ONLY,-0.0317,-0.0761,0.0102,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_paired_enc_A_to_B,Mac verifier (verify folder),
16,POD4B,4b_adress2020_paired_enc_A_to_C,0.0117,-0.0229,0.0449,RELEASED ONLY,0.0117,-0.0229,0.0449,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_paired_enc_A_to_C,Mac verifier (verify folder),
16,POD4B,4b_adress2020_paired_enc_C_to_B,-0.0434,-0.0888,-0.0033,RELEASED ONLY,-0.0434,-0.0888,-0.0033,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_paired_enc_C_to_B,Mac verifier (verify folder),
16,POD4B,4b_adress2020_gap_A_orig,0.1686,0.0627,0.2735,RELEASED ONLY,0.1686,0.0627,0.2735,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_gap_A_orig,Mac verifier (verify folder),
16,POD4B,4b_adress2020_gap_B_paronly,0.1118,0.0020,0.2144,RELEASED ONLY,0.1118,0.0020,0.2144,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_gap_B_paronly,Mac verifier (verify folder),
16,POD4B,4b_adress2020_gap_C_durmatch,0.1762,0.0739,0.2792,RELEASED ONLY,0.1762,0.0739,0.2792,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_gap_C_durmatch,Mac verifier (verify folder),
16,POD4B,4b_adress2020_gap_published,0.1637,0.0557,0.2693,RELEASED ONLY,0.1637,0.0557,0.2693,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_gap_published,Mac verifier (verify folder),
16,POD4B,4b_adress2020_inv_share_mean,0.0853,,,RELEASED ONLY,0.0853,,,yes,,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_inv_share_mean,Mac verifier (verify folder),
16,POD4B,4b_adress2020_inv_share_median,0.0501,,,RELEASED ONLY,0.0501,,,yes,,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_inv_share_median,Mac verifier (verify folder),
16,POD4B,4b_adress2020_inv_any_count,114,,,RELEASED ONLY,114,,,yes,,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_inv_any_count,Mac verifier (verify folder),
16,POD4B,4b_adress2020_inv_gt5s_count,22,,,RELEASED ONLY,22,,,yes,,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_inv_gt5s_count,Mac verifier (verify folder),
16,POD4B,4b_adress2020_dur_removed_mean_s,2.3600,,,RELEASED ONLY,2.3600,,,yes,,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_dur_removed_mean_s,Mac verifier (verify folder),
16,POD4B,4b_adress2020_par_under10s_count,1,,,RELEASED ONLY,1,,,yes,,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_par_under10s_count,Mac verifier (verify folder),
16,POD4B,4b_adresso_A_orig_zs,0.6291,0.5404,0.7134,RELEASED ONLY,0.6291,0.5404,0.7134,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_A_orig_zs,Mac verifier (verify folder),
16,POD4B,4b_adresso_A_orig_enc,0.8624,0.8063,0.9155,RELEASED ONLY,0.8624,0.8063,0.9155,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_A_orig_enc,Mac verifier (verify folder),
16,POD4B,4b_adresso_B_paronly_zs,0.6302,0.5461,0.7202,RELEASED ONLY,0.6302,0.5461,0.7202,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_B_paronly_zs,Mac verifier (verify folder),
16,POD4B,4b_adresso_B_paronly_enc,0.8242,0.7582,0.8822,RELEASED ONLY,0.8242,0.7582,0.8822,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_B_paronly_enc,Mac verifier (verify folder),
16,POD4B,4b_adresso_C_durmatch_zs,0.6083,0.5194,0.6999,RELEASED ONLY,0.6083,0.5194,0.6999,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_C_durmatch_zs,Mac verifier (verify folder),
16,POD4B,4b_adresso_C_durmatch_enc,0.8726,0.8183,0.9225,RELEASED ONLY,0.8726,0.8183,0.9225,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_C_durmatch_enc,Mac verifier (verify folder),
16,POD4B,4b_adresso_published_zs,0.6320,0.5448,0.7177,RELEASED ONLY,0.6320,0.5448,0.7177,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_published_zs,Mac verifier (verify folder),
16,POD4B,4b_adresso_published_enc,0.9046,0.8548,0.9479,RELEASED ONLY,0.9046,0.8548,0.9479,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_published_enc,Mac verifier (verify folder),
16,POD4B,4b_adresso_paired_zs_A_to_B,0.0011,-0.0441,0.0462,RELEASED ONLY,0.0011,-0.0441,0.0462,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_paired_zs_A_to_B,Mac verifier (verify folder),
16,POD4B,4b_adresso_paired_zs_A_to_C,-0.0208,-0.0610,0.0196,RELEASED ONLY,-0.0208,-0.0610,0.0196,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_paired_zs_A_to_C,Mac verifier (verify folder),
16,POD4B,4b_adresso_paired_zs_C_to_B,0.0219,-0.0253,0.0683,RELEASED ONLY,0.0219,-0.0253,0.0683,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_paired_zs_C_to_B,Mac verifier (verify folder),
16,POD4B,4b_adresso_paired_enc_A_to_B,-0.0382,-0.0693,-0.0094,RELEASED ONLY,-0.0382,-0.0693,-0.0094,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_paired_enc_A_to_B,Mac verifier (verify folder),
16,POD4B,4b_adresso_paired_enc_A_to_C,0.0103,-0.0128,0.0326,RELEASED ONLY,0.0103,-0.0128,0.0326,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_paired_enc_A_to_C,Mac verifier (verify folder),
16,POD4B,4b_adresso_paired_enc_C_to_B,-0.0485,-0.0832,-0.0161,RELEASED ONLY,-0.0485,-0.0832,-0.0161,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_paired_enc_C_to_B,Mac verifier (verify folder),
16,POD4B,4b_adresso_gap_A_orig,0.2333,0.1450,0.3262,RELEASED ONLY,0.2333,0.1450,0.3262,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_gap_A_orig,Mac verifier (verify folder),
16,POD4B,4b_adresso_gap_B_paronly,0.1940,0.0976,0.2900,RELEASED ONLY,0.1940,0.0976,0.2900,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_gap_B_paronly,Mac verifier (verify folder),
16,POD4B,4b_adresso_gap_C_durmatch,0.2644,0.1687,0.3602,RELEASED ONLY,0.2644,0.1687,0.3602,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_gap_C_durmatch,Mac verifier (verify folder),
16,POD4B,4b_adresso_gap_published,0.2726,0.1783,0.3674,RELEASED ONLY,0.2726,0.1783,0.3674,yes,same,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_gap_published,Mac verifier (verify folder),
16,POD4B,4b_adresso_inv_share_mean,0.0825,,,RELEASED ONLY,0.0825,,,yes,,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_inv_share_mean,Mac verifier (verify folder),
16,POD4B,4b_adresso_inv_share_median,0.0395,,,RELEASED ONLY,0.0395,,,yes,,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_inv_share_median,Mac verifier (verify folder),
16,POD4B,4b_adresso_inv_any_count,105,,,RELEASED ONLY,105,,,yes,,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_inv_any_count,Mac verifier (verify folder),
16,POD4B,4b_adresso_inv_gt5s_count,21,,,RELEASED ONLY,21,,,yes,,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_inv_gt5s_count,Mac verifier (verify folder),
16,POD4B,4b_adresso_dur_removed_mean_s,2.2145,,,RELEASED ONLY,2.2145,,,yes,,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_dur_removed_mean_s,Mac verifier (verify folder),
16,POD4B,4b_adresso_par_under10s_count,4,,,RELEASED ONLY,4,,,yes,,release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_par_under10s_count,Mac verifier (verify folder),
16,Q3Ofix,3b_fix#01:Qwen3_Omni_Pitt_all_probe,0.8307,0.7833,0.8741,PAPER VALUE,0.8307,0.7833,0.8741,yes,same,release/edaic_rerun/part17/verify/T3_verify_others.json,,Mac verifier (verify folder),
16,Q3Ofix,3b_fix#02:Qwen3_Omni_Pitt_all_along_readout_direction,0.7656,0.7088,0.8179,PAPER VALUE,0.7656,0.7088,0.8179,yes,same,release/edaic_rerun/part17/verify/T3_verify_others.json,,Mac verifier (verify folder),
16,Q3Ofix,3b_fix#03:Qwen3_Omni_Pitt_all_probe_minus_readout_dir_CANONICAL,0.8276,0.7795,0.8696,PAPER VALUE,0.8276,0.7795,0.8696,yes,same,release/edaic_rerun/part17/verify/T3_verify_others.json,,Mac verifier (verify folder),
16,Q3Ofix,3b_fix#04:Qwen3_Omni_Pitt_conflict_probe,0.6394,0.5323,0.7418,PAPER VALUE,0.6394,0.5323,0.7418,yes,same,release/edaic_rerun/part17/verify/T3_verify_others.json,,Mac verifier (verify folder),
16,Q3Ofix,3b_fix#05:Qwen3_Omni_Pitt_conflict_along_readout_direction,0.6029,0.4965,0.7025,PAPER VALUE,0.6029,0.4965,0.7025,yes,same,release/edaic_rerun/part17/verify/T3_verify_others.json,,Mac verifier (verify folder),
16,Q3Ofix,3b_fix#06:Qwen3_Omni_Pitt_conflict_probe_minus_readout_dir_CANONICAL,0.6532,0.5483,0.7527,PAPER VALUE,0.6532,0.5483,0.7527,yes,same,release/edaic_rerun/part17/verify/T3_verify_others.json,,Mac verifier (verify folder),
16,Q3Ofix,3b_fix#07:Qwen3_Omni_Pitt_agreement_probe,0.9032,0.8626,0.9374,PAPER VALUE,0.9032,0.8626,0.9374,yes,same,release/edaic_rerun/part17/verify/T3_verify_others.json,,Mac verifier (verify folder),
16,Q3Ofix,3b_fix#08:Qwen3_Omni_Pitt_agreement_along_readout_direction,0.8264,0.7741,0.8731,PAPER VALUE,0.8264,0.7741,0.8731,yes,same,release/edaic_rerun/part17/verify/T3_verify_others.json,,Mac verifier (verify folder),
16,Q3Ofix,3b_fix#09:Qwen3_Omni_Pitt_agreement_probe_minus_readout_dir_CANONICAL,0.8937,0.8522,0.9312,PAPER VALUE,0.8937,0.8522,0.9312,yes,same,release/edaic_rerun/part17/verify/T3_verify_others.json,,Mac verifier (verify folder),
16,SEED,SEED01_1a,0.6077,,,SUPPORT,0.6077,,,yes,,release/edaic_rerun/part16/verify/POD1_verify_out.json,[95],Mac verifier (verify folder),
16,SEED,SEED02_1a,0.1498,0.1131,0.1887,PAPER VALUE,0.1498,0.1131,0.1887,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 28,Mac verifier (verify folder),
16,SEED,SEED03_1a,0.9596,0.9306,0.9823,SUPERSEDED / NOT USED,0.9596,0.9306,0.9823,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 26,Mac verifier (verify folder),
16,SEED,SEED04_1a,0.5995,,,SUPPORT,0.5995,,,yes,,release/edaic_rerun/part16/verify/POD1_verify_out.json,[109],Mac verifier (verify folder),
16,SEED,SEED05_1a,0.2359,0.1851,0.2886,PAPER VALUE,0.2359,0.1851,0.2886,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 32,Mac verifier (verify folder),
16,SEED,SEED06_1a,0.9081,0.8515,0.9547,SUPERSEDED / NOT USED,0.9081,0.8515,0.9547,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 30,Mac verifier (verify folder),
16,SEED,SEED07_1a,0.8442,,,PAPER VALUE,0.8442,,,yes,,release/edaic_rerun/part16/verify/POD1_verify_out.json,[96],Mac verifier (verify folder),
16,SEED,SEED08_1a,0.8634,,,PAPER VALUE,0.8634,,,yes,,release/edaic_rerun/part16/verify/POD1_verify_out.json,[97],Mac verifier (verify folder),
16,SEED,SEED09_3a,0.8122,,,PAPER VALUE,0.8122,,,yes,,release/edaic_rerun/part16/verify/POD3_verify_out.json,/rows[8],Mac verifier (verify folder),
16,SEED,SEED10_3a,0.7820,,,RELEASED ONLY,0.7820,,,yes,,release/edaic_rerun/part16/verify/POD3_verify_out.json,/rows[9],Mac verifier (verify folder),
16,SEED,SEED11_3a,0.8445,,,RELEASED ONLY,0.8445,,,yes,,release/edaic_rerun/part16/verify/POD3_verify_out.json,/rows[10],Mac verifier (verify folder),
16,SEED,SEED12_3a,0.8237,,,RELEASED ONLY,0.8237,,,yes,,release/edaic_rerun/part16/verify/POD3_verify_out.json,/rows[11],Mac verifier (verify folder),
16,SEED,SEED13_3a,0.7673,,,RELEASED ONLY,0.7673,,,yes,,release/edaic_rerun/part16/verify/POD3_verify_out.json,/rows[0],Mac verifier (verify folder),
16,SEED,SEED14_3b,0.0051,,,PAPER VALUE,0.0051,,,yes,,scores/leftovers_23sep/p16twins/lo-p16twins-1/twin_direction.json,"cells[arm=all].cosine (sklearn 1.9.1, numpy 2.1.2, python 3.12.3)",p16twins task,p16twins pod twin
16,SEED,SEED15_3b,0.8307,,,PAPER VALUE,0.8307,,,yes,,release/edaic_rerun/part17/verify/T3_verify_others.log,"line ""all       probe       0.8307 [0.7833, 0.8741] draws 2000""",Mac verifier (verify folder),same cell as Q3Ofix
16,SEED,SEED16_3b,0.7656,,,PAPER VALUE,0.7656,,,yes,,release/edaic_rerun/part17/verify/T3_verify_others.log,"line ""all       along       0.7656 [0.7088, 0.8179] draws 2000""",Mac verifier (verify folder),same cell as Q3Ofix
16,SEED,SEED17_3b,0.8305,,,SUPERSEDED / NOT USED,0.8305,,,yes,,release/edaic_rerun/part17/verify/T3_verify_others.log,"line ""all       perp_trainz 0.8305 [0.7826, 0.8737] draws 2000""",Mac verifier (verify folder),same cell as Q3Ofix
17,T1,T1_o25_conflict,0.2218,0.1829,0.2632,PAPER VALUE,0.2218,0.1829,0.2632,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 8,Mac verifier (verify folder),
17,T1,T1_o25_agreement_OLD_483rows,0.9482,0.9039,0.9828,SUPERSEDED / NOT USED,0.9482,0.9039,0.9828,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 6,Mac verifier (verify folder),
17,T1,T1_o25_agreement_NEW_311distinct,0.9647,0.9376,0.9857,PAPER VALUE,0.9647,0.9376,0.9857,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 7,Mac verifier (verify folder),
17,T1,T1_o25_paired_conflict_minus_agreement_NEW_311distinct,-0.7429,-0.7869,-0.6944,PAPER VALUE,-0.7429,-0.7869,-0.6944,yes,same,release/edaic_rerun/part17/verify/T1_verify.log,line 27,Mac verifier (verify folder),
17,T1,T1_q2a_conflict,0.2280,0.1816,0.2782,PAPER VALUE,0.2280,0.1816,0.2782,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 4,Mac verifier (verify folder),
17,T1,T1_q2a_agreement_OLD_483rows,0.9478,0.9128,0.9762,SUPERSEDED / NOT USED,0.9478,0.9128,0.9762,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 2,Mac verifier (verify folder),
17,T1,T1_q2a_agreement_NEW_311distinct,0.9608,0.9351,0.9814,PAPER VALUE,0.9608,0.9351,0.9814,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 3,Mac verifier (verify folder),
17,T1,T1_q2a_paired_conflict_minus_agreement_NEW_311distinct,-0.7328,-0.7780,-0.6837,PAPER VALUE,-0.7328,-0.7780,-0.6837,yes,same,release/edaic_rerun/part17/verify/T1_verify.log,line 24,Mac verifier (verify folder),
17,T1,T1_q3o_conflict,0.3008,0.2454,0.3641,PAPER VALUE,0.3008,0.2454,0.3641,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 12,Mac verifier (verify folder),
17,T1,T1_q3o_agreement_OLD_483rows,0.9638,0.9336,0.9864,SUPERSEDED / NOT USED,0.9638,0.9336,0.9864,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 10,Mac verifier (verify folder),
17,T1,T1_q3o_agreement_NEW_311distinct,0.9727,0.9507,0.9904,PAPER VALUE,0.9727,0.9507,0.9904,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 11,Mac verifier (verify folder),
17,T1,T1_q3o_paired_conflict_minus_agreement_NEW_311distinct,-0.6719,-0.7266,-0.6105,PAPER VALUE,-0.6719,-0.7266,-0.6105,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 13,Mac verifier (verify folder),
17,T1,T1_af2_conflict,0.5286,0.4512,0.6015,PAPER VALUE,0.5286,0.4512,0.6015,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 16,Mac verifier (verify folder),
17,T1,T1_af2_agreement_OLD_483rows,0.6083,0.5126,0.6997,SUPERSEDED / NOT USED,0.6083,0.5126,0.6997,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 14,Mac verifier (verify folder),
17,T1,T1_af2_agreement_NEW_311distinct,0.6297,0.5451,0.7087,PAPER VALUE,0.6297,0.5451,0.7087,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 15,Mac verifier (verify folder),
17,T1,T1_af2_paired_conflict_minus_agreement_NEW_311distinct,-0.1011,-0.1647,-0.0384,PAPER VALUE,-0.1011,-0.1647,-0.0384,yes,same,release/edaic_rerun/part17/verify/T1_verify.log,line 33,Mac verifier (verify folder),
17,T1,T1_af3_conflict,0.4235,0.3606,0.4880,PAPER VALUE,0.4235,0.3606,0.4880,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 20,Mac verifier (verify folder),
17,T1,T1_af3_agreement_OLD_483rows,0.8095,0.7447,0.8696,SUPERSEDED / NOT USED,0.8095,0.7447,0.8696,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 18,Mac verifier (verify folder),
17,T1,T1_af3_agreement_NEW_311distinct,0.8425,0.7963,0.8854,PAPER VALUE,0.8425,0.7963,0.8854,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 19,Mac verifier (verify folder),
17,T1,T1_af3_paired_conflict_minus_agreement_NEW_311distinct,-0.4190,-0.4878,-0.3461,PAPER VALUE,-0.4190,-0.4878,-0.3461,yes,same,release/edaic_rerun/part17/verify/T1_verify.log,line 36,Mac verifier (verify folder),
17,T1,T1_kimi_conflict,0.5258,0.4501,0.5977,PAPER VALUE,0.5258,0.4501,0.5977,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 24,Mac verifier (verify folder),
17,T1,T1_kimi_agreement_OLD_483rows,0.8744,0.8172,0.9223,SUPERSEDED / NOT USED,0.8744,0.8172,0.9223,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 22,Mac verifier (verify folder),
17,T1,T1_kimi_agreement_NEW_311distinct,0.8936,0.8479,0.9329,PAPER VALUE,0.8936,0.8479,0.9329,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 23,Mac verifier (verify folder),
17,T1,T1_kimi_paired_conflict_minus_agreement_NEW_311distinct,-0.3678,-0.4394,-0.3020,PAPER VALUE,-0.3678,-0.4394,-0.3020,yes,same,release/edaic_rerun/part17/verify/T1_verify.log,line 39,Mac verifier (verify folder),
17,T1,T1_o25t_conflict,0.1498,0.1131,0.1887,PAPER VALUE,0.1498,0.1131,0.1887,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 28,Mac verifier (verify folder),
17,T1,T1_o25t_agreement_OLD_483rows,0.9596,0.9306,0.9823,SUPERSEDED / NOT USED,0.9596,0.9306,0.9823,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 26,Mac verifier (verify folder),
17,T1,T1_o25t_agreement_NEW_311distinct,0.9620,0.9345,0.9822,PAPER VALUE,0.9620,0.9345,0.9822,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 27,Mac verifier (verify folder),
17,T1,T1_o25t_paired_conflict_minus_agreement_NEW_311distinct,-0.8123,-0.8536,-0.7692,SUPPORT,-0.8123,-0.8536,-0.7692,yes,same,release/edaic_rerun/part17/verify/T1_verify.log,line 42,Mac verifier (verify folder),
17,T1,T1_q2at_conflict,0.2359,0.1851,0.2886,PAPER VALUE,0.2359,0.1851,0.2886,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 32,Mac verifier (verify folder),
17,T1,T1_q2at_agreement_OLD_483rows,0.9081,0.8515,0.9547,SUPERSEDED / NOT USED,0.9081,0.8515,0.9547,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 30,Mac verifier (verify folder),
17,T1,T1_q2at_agreement_NEW_311distinct,0.9199,0.8791,0.9560,PAPER VALUE,0.9199,0.8791,0.9560,yes,same,release/edaic_rerun/part17/verify/T1_verify_comparison.csv,line 31,Mac verifier (verify folder),
17,T1,T1_q2at_paired_conflict_minus_agreement_NEW_311distinct,-0.6840,-0.7516,-0.6161,SUPPORT,-0.6840,-0.7516,-0.6161,yes,same,release/edaic_rerun/part17/verify/T1_verify.log,line 45,Mac verifier (verify folder),
17,T2,T2_pitt_single_mac_q2a_probe2_pitt,1.110e-16,,,RELEASED ONLY,1.110e-16,,,yes,,release/edaic_rerun/part17/verify/T2_verify_compiled.json,[0],Mac verifier (verify folder),
17,T2,T2_pitt_single_mac_q2a_probe2_podruns_pitt,1.110e-16,,,RELEASED ONLY,,,,no twin,,,,,rejected coincidental value match in release/edaic_rerun/part17/verify/T2_verify_compiled.json ([0])
17,T2,T2_pitt_single_mac_egemaps_pitt,1.110e-16,,,RELEASED ONLY,1.110e-16,,,yes,,release/edaic_rerun/part17/verify/T2_verify_compiled.json,[1],Mac verifier (verify folder),
17,T2,T2_adresso_single_mac_q2a_probe2_adresso,1.110e-16,,,RELEASED ONLY,1.110e-16,,,yes,,release/edaic_rerun/part17/verify/T2_verify_compiled.json,[2],Mac verifier (verify folder),
17,T2,T2_adresso_single_mac_egemaps_adresso,1.110e-16,,,RELEASED ONLY,1.110e-16,,,yes,,release/edaic_rerun/part17/verify/T2_verify_compiled.json,[3],Mac verifier (verify folder),
17,T2,T2_adress2020_single_mac_q2a_probe2_adress2020,1.110e-16,,,RELEASED ONLY,1.110e-16,,,yes,,release/edaic_rerun/part17/verify/T2_verify_compiled.json,[4],Mac verifier (verify folder),
17,T2,T2_adress2020_single_mac_egemaps_adress2020,1.110e-16,,,RELEASED ONLY,1.110e-16,,,yes,,release/edaic_rerun/part17/verify/T2_verify_compiled.json,[5],Mac verifier (verify folder),
17,T2,T2_pcgita_single_mac_q2a_probe2_pcgita,1.110e-16,,,RELEASED ONLY,1.110e-16,,,yes,,release/edaic_rerun/part17/verify/T2_verify_compiled.json,[6],Mac verifier (verify folder),
17,T2,T2_pcgita_single_mac_egemaps_pcgita,1.110e-16,,,RELEASED ONLY,1.110e-16,,,yes,,release/edaic_rerun/part17/verify/T2_verify_compiled.json,[7],Mac verifier (verify folder),
