part,task,id,value,lo,hi,role,twin_value,twin_file,twin_loc,ci_twinned,ci_how,keyed,twin_key,ctx_overlap,score,twin_text,twin_lo,twin_hi,dis_value,dis_file,dis_loc,dis_pair,dis_overlap,dis_text
16,POD4,POD4_4a_nv_tilt_before,0.7020,0.6451,0.7552,SUPPORT,0.702,<local data dir>/release/edaic_rerun/part16/verify/POD4_VERIFIER_SUMMARY.tsv,line 36,yes,,False,VERIFIER_value,7,27,"nv_tilt_before	tilt alone before, direction-free	0.702	0.702	YES	0.6451	0.7552	0.6451	0.7552	YES	raw=0.2980 draws=2000",0.6451,0.7552,,,,,,
16,POD4,POD4_4a_nv_tilt_after,0.5808,0.5369,0.6259,SUPPORT,0.5808,<local data dir>/release/edaic_rerun/part16/verify/POD4_VERIFIER_SUMMARY.tsv,line 37,yes,,False,VERIFIER_value,7,27,"nv_tilt_after	tilt alone after, direction-free	0.5808	0.5808	YES	0.5369	0.6259	0.5369	0.6259	YES	raw=0.4192 draws=2000",0.5369,0.6259,,,,,,
16,POD4,POD4_4a_nv_zs_before,0.7108,0.6523,0.7671,PAPER VALUE,0.7108,<local data dir>/release/edaic_rerun/part16/POD4/VERIFY_POD4_4a_nv.json,[0],yes,,True,reported,5,37,"{""id"": ""POD4_4a_nv_zs_before"", ""reported"": 0.7108, ""verify"": 0.7108, ""match"": true, ""lo"": 0.6523, ""hi"": 0.7671, ""usable_draws"": 2000}",0.6523,0.7671,,,,,,
16,POD4,POD4_4a_nv_enc_before,0.9233,0.8800,0.9573,PAPER VALUE,0.9233,<local data dir>/release/edaic_rerun/part16/POD4/VERIFY_POD4_4a_nv.json,[1],yes,,True,reported,5,37,"{""id"": ""POD4_4a_nv_enc_before"", ""reported"": 0.9233, ""verify"": 0.9233, ""match"": true, ""lo"": 0.88, ""hi"": 0.9573, ""usable_draws"": 2000}",0.8800,0.9573,,,,,,
16,POD4,POD4_4a_pg_5f_before,0.6657,0.5851,0.7452,PAPER VALUE,0.6657,<local data dir>/release/edaic_rerun/part16/POD4/VERIFY_POD4_4a_feats.json,[2],yes,,True,reported,5,37,"{""id"": ""POD4_4a_pg_5f_before"", ""reported"": 0.6657, ""verify"": 0.6657, ""match"": true, ""lo"": 0.5851, ""hi"": 0.7452, ""usable_draws"": 2000}",0.5851,0.7452,,,,,,
16,POD4,POD4_4a_pg_5f_after,0.5590,0.4922,0.6213,PAPER VALUE,0.559,<local data dir>/release/edaic_rerun/part16/POD4/VERIFY_POD4_4a_feats.json,[3],yes,,True,reported,5,37,"{""id"": ""POD4_4a_pg_5f_after"", ""reported"": 0.559, ""verify"": 0.559, ""match"": true, ""lo"": 0.4922, ""hi"": 0.6213, ""usable_draws"": 2000}",0.4922,0.6213,,,,,,
16,POD4,POD4_4a_pg_accept,PASSED_0.5590,,,PAPER VALUE,,,,,,,,,,,,,,,,,,
16,POD4,POD4_4a_pg_nf_before,0.6627,0.5885,0.7362,SUPPORT,0.6627,<local data dir>/release/edaic_rerun/part16/verify/POD4_VERIFIER_SUMMARY.tsv,line 48,yes,,False,VERIFIER_value,8,28,"pg_noise_floor_before	noise_floor alone before, direction-free	0.6627	0.6627	YES	0.5885	0.7362	0.5885	0.7362	YES	raw=0.6627 draws=2000",0.5885,0.7362,,,,,,
16,POD4,POD4_4a_pg_nf_after,0.5734,0.5113,0.6341,SUPPORT,0.5734,<local data dir>/release/edaic_rerun/part16/verify/POD4_VERIFIER_SUMMARY.tsv,line 49,yes,,False,VERIFIER_value,8,28,"pg_noise_floor_after	noise_floor alone after, direction-free	0.5734	0.5734	YES	0.5113	0.6341	0.5113	0.6341	YES	raw=0.5734 draws=2000",0.5113,0.6341,,,,,,
16,POD4,POD4_4a_pg_snr_before,0.5873,0.5261,0.6464,SUPPORT,0.5873,<local data dir>/release/edaic_rerun/part16/verify/POD4_VERIFIER_SUMMARY.tsv,line 50,yes,,False,VERIFIER_value,7,27,"pg_snr_before	snr alone before, direction-free	0.5873	0.5873	YES	0.5261	0.6464	0.5261	0.6464	YES	raw=0.4127 draws=2000",0.5261,0.6464,,,,,,
16,POD4,POD4_4a_pg_snr_after,0.5735,0.5158,0.6286,SUPPORT,0.5735,<local data dir>/release/edaic_rerun/part16/verify/POD4_VERIFIER_SUMMARY.tsv,line 51,yes,,False,VERIFIER_value,7,27,"pg_snr_after	snr alone after, direction-free	0.5735	0.5735	YES	0.5158	0.6286	0.5158	0.6286	YES	raw=0.4265 draws=2000",0.5158,0.6286,,,,,,
16,POD4,POD4_4a_pg_cen_before,0.5539,0.4997,0.6104,SUPPORT,0.5539,<local data dir>/release/edaic_rerun/part16/verify/POD4_VERIFIER_SUMMARY.tsv,line 52,yes,,False,VERIFIER_value,7,27,"pg_centroid_before	centroid alone before, direction-free	0.5539	0.5539	YES	0.4997	0.6104	0.4997	0.6104	YES	raw=0.4461 draws=2000",0.4997,0.6104,,,,,,
16,POD4,POD4_4a_pg_cen_after,0.5591,0.5029,0.6136,SUPPORT,0.5591,<local data dir>/release/edaic_rerun/part16/verify/POD4_VERIFIER_SUMMARY.tsv,line 53,yes,,False,VERIFIER_value,7,27,"pg_centroid_after	centroid alone after, direction-free	0.5591	0.5591	YES	0.5029	0.6136	0.5029	0.6136	YES	raw=0.4409 draws=2000",0.5029,0.6136,,,,,,
16,POD4,POD4_4a_pg_ro_before,0.5533,0.5000,0.6081,SUPPORT,0.5533,<local data dir>/release/edaic_rerun/part16/verify/POD4_VERIFIER_SUMMARY.tsv,line 54,yes,,False,VERIFIER_value,6,26,"pg_rolloff_before	rolloff alone before, direction-free	0.5533	0.5533	YES	0.5	0.6081	0.5	0.6081	YES	raw=0.4467 draws=2000",0.5000,0.6081,,,,,,
16,POD4,POD4_4a_pg_ro_after,0.5657,0.5102,0.6189,SUPPORT,0.5657,<local data dir>/release/edaic_rerun/part16/verify/POD4_VERIFIER_SUMMARY.tsv,line 55,yes,,False,VERIFIER_value,6,26,"pg_rolloff_after	rolloff alone after, direction-free	0.5657	0.5657	YES	0.5102	0.6189	0.5102	0.6189	YES	raw=0.4343 draws=2000",0.5102,0.6189,,,,,,
16,POD4,POD4_4a_pg_tilt_before,0.5610,0.5048,0.6194,SUPPORT,0.561,<local data dir>/release/edaic_rerun/part16/verify/POD4_VERIFIER_SUMMARY.tsv,line 56,yes,,False,VERIFIER_value,7,27,"pg_tilt_before	tilt alone before, direction-free	0.561	0.561	YES	0.5048	0.6194	0.5048	0.6194	YES	raw=0.4390 draws=2000",0.5048,0.6194,,,,,,
16,POD4,POD4_4a_pg_tilt_after,0.5526,0.4987,0.6030,SUPPORT,0.5526,<local data dir>/release/edaic_rerun/part16/verify/POD4_VERIFIER_SUMMARY.tsv,line 57,yes,,False,VERIFIER_value,7,27,"pg_tilt_after	tilt alone after, direction-free	0.5526	0.5526	YES	0.4987	0.603	0.4987	0.603	YES	raw=0.4474 draws=2000",0.4987,0.6030,,,,,,
16,POD4,POD4_4b_invcue,0.6427,,,RELEASED ONLY,0.6427,<local data dir>/release/edaic_rerun/part16/verify/POD4_VERIFIER_SUMMARY.tsv,line 24,no interval in row,,True,VERIFIER_value,5,27,"POD4_4b_invcue	INV ms alone predicts dementia	0.6427	0.6427	YES	None	None	None	None	YES	raw AUC, direction-free=0.6427",,,,,,,,
16,POD4,POD4_4b_durcue,0.6648,,,RELEASED ONLY,0.6648,<local data dir>/release/edaic_rerun/part16/verify/POD4_VERIFIER_SUMMARY.tsv,line 25,no interval in row,,True,VERIFIER_value,8,30,"POD4_4b_durcue	participant duration alone, direction-free	0.6648	0.6648	YES	None	None	None	None	YES	raw=0.3352",,,,,,,,
16,POD4,POD4_4a_nv_zs_after,0.6991,0.6348,0.7598,PAPER VALUE,0.6991,<local data dir>/release/edaic_rerun/part16/POD4/VERIFY_POD4_4a_nv.json,[2],yes,,True,reported,5,37,"{""id"": ""POD4_4a_nv_zs_after"", ""reported"": 0.6991, ""verify"": 0.6991, ""match"": true, ""lo"": 0.6348, ""hi"": 0.7598, ""usable_draws"": 2000}",0.6348,0.7598,,,,,,
16,POD4,POD4_4a_nv_enc_after,0.8924,0.8481,0.9323,PAPER VALUE,0.8924,<local data dir>/release/edaic_rerun/part16/POD4/VERIFY_POD4_4a_nv.json,[3],yes,,True,reported,5,37,"{""id"": ""POD4_4a_nv_enc_after"", ""reported"": 0.8924, ""verify"": 0.8924, ""match"": true, ""lo"": 0.8481, ""hi"": 0.9323, ""usable_draws"": 2000}",0.8481,0.9323,,,,,,
16,POD4,POD4_4a_nv_pd_zs,-0.0117,-0.0332,+0.0098,PAPER VALUE,-0.0117,<local data dir>/release/edaic_rerun/part16/POD4/VERIFY_POD4_4a_nv.json,[4],yes,,True,reported,5,37,"{""id"": ""POD4_4a_nv_pd_zs"", ""reported"": -0.0117, ""verify"": -0.0117, ""match"": true, ""lo"": -0.0332, ""hi"": 0.0098, ""usable_draws"": 2000}",-0.0332,+0.0098,,,,,,
16,POD4,POD4_4a_nv_pd_enc,-0.0308,-0.0608,-0.0012,PAPER VALUE,-0.0308,<local data dir>/release/edaic_rerun/part16/POD4/VERIFY_POD4_4a_nv.json,[5],yes,,True,reported,5,37,"{""id"": ""POD4_4a_nv_pd_enc"", ""reported"": -0.0308, ""verify"": -0.0308, ""match"": true, ""lo"": -0.0608, ""hi"": -0.0012, ""usable_draws"": 2000}",-0.0608,-0.0012,,,,,,
16,POD4,POD4_4a_pg_enc_before,0.8959,0.8339,0.9448,PAPER VALUE,0.8959,<local data dir>/release/edaic_rerun/part16/POD4/VERIFY_POD4_4a_pg.json,[1],yes,,True,reported,5,37,"{""id"": ""POD4_4a_pg_enc_before"", ""reported"": 0.8959, ""verify"": 0.8959, ""match"": true, ""lo"": 0.8339, ""hi"": 0.9448, ""usable_draws"": 2000}",0.8339,0.9448,,,,,,
16,POD4,POD4_4a_pg_zs_before,0.5728,0.5002,0.6440,PAPER VALUE,0.5728,<local data dir>/release/edaic_rerun/part16/POD4/VERIFY_POD4_4a_pg.json,[0],yes,,True,reported,5,37,"{""id"": ""POD4_4a_pg_zs_before"", ""reported"": 0.5728, ""verify"": 0.5728, ""match"": true, ""lo"": 0.5002, ""hi"": 0.644, ""usable_draws"": 2000}",0.5002,0.6440,,,,,,
16,POD4,POD4_4a_pg_zs_after,0.5674,0.5054,0.6304,PAPER VALUE,0.5674,<local data dir>/release/edaic_rerun/part16/POD4/VERIFY_POD4_4a_pg.json,[2],yes,,True,reported,5,37,"{""id"": ""POD4_4a_pg_zs_after"", ""reported"": 0.5674, ""verify"": 0.5674, ""match"": true, ""lo"": 0.5054, ""hi"": 0.6304, ""usable_draws"": 2000}",0.5054,0.6304,,,,,,
16,POD4,POD4_4a_pg_enc_after,0.8298,0.7546,0.8968,PAPER VALUE,0.8298,<local data dir>/release/edaic_rerun/part16/POD4/VERIFY_POD4_4a_pg.json,[3],yes,,True,reported,5,37,"{""id"": ""POD4_4a_pg_enc_after"", ""reported"": 0.8298, ""verify"": 0.8298, ""match"": true, ""lo"": 0.7546, ""hi"": 0.8968, ""usable_draws"": 2000}",0.7546,0.8968,,,,,,
16,POD4,POD4_4a_pg_pd_zs,-0.0054,-0.0437,+0.0357,PAPER VALUE,-0.0054,<local data dir>/release/edaic_rerun/part16/POD4/VERIFY_POD4_4a_pg.json,[4],yes,,True,reported,5,37,"{""id"": ""POD4_4a_pg_pd_zs"", ""reported"": -0.0054, ""verify"": -0.0054, ""match"": true, ""lo"": -0.0437, ""hi"": 0.0357, ""usable_draws"": 2000}",-0.0437,+0.0357,,,,,,
16,POD4,POD4_4a_pg_pd_enc,-0.0661,-0.1181,-0.0180,PAPER VALUE,-0.0661,<local data dir>/release/edaic_rerun/part16/POD4/VERIFY_POD4_4a_pg.json,[5],yes,,True,reported,5,37,"{""id"": ""POD4_4a_pg_pd_enc"", ""reported"": -0.0661, ""verify"": -0.0661, ""match"": true, ""lo"": -0.1181, ""hi"": -0.018, ""usable_draws"": 2000}",-0.1181,-0.0180,,,,,,
16,POD4B,4b_adress2020_A_orig_zs,0.6272,0.5379,0.7165,RELEASED ONLY,0.6272,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_A_orig_zs,yes,,True,value,4,36,"{""value"": 0.6272, ""value_trapz"": 0.6272, ""lo"": 0.5379, ""hi"": 0.7165, ""draws"": 2000, ""impl_agree"": true}",0.5379,0.7165,,,,,,
16,POD4B,4b_adress2020_A_orig_enc,0.7959,0.7251,0.8602,RELEASED ONLY,0.7959,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_A_orig_enc,yes,,True,value,4,36,"{""value"": 0.7959, ""value_trapz"": 0.7959, ""lo"": 0.7251, ""hi"": 0.8602, ""draws"": 2000, ""impl_agree"": true}",0.7251,0.8602,,,,,,
16,POD4B,4b_adress2020_B_paronly_zs,0.6524,0.5648,0.7380,RELEASED ONLY,0.6524,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_B_paronly_zs,yes,,True,value,4,36,"{""value"": 0.6524, ""value_trapz"": 0.6524, ""lo"": 0.5648, ""hi"": 0.738, ""draws"": 2000, ""impl_agree"": true}",0.5648,0.7380,,,,,,
16,POD4B,4b_adress2020_B_paronly_enc,0.7641,0.6921,0.8350,RELEASED ONLY,0.7641,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_B_paronly_enc,yes,,True,value,4,36,"{""value"": 0.7641, ""value_trapz"": 0.7641, ""lo"": 0.6921, ""hi"": 0.835, ""draws"": 2000, ""impl_agree"": true}",0.6921,0.8350,,,,,,
16,POD4B,4b_adress2020_C_durmatch_zs,0.6313,0.5435,0.7141,RELEASED ONLY,0.6313,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_C_durmatch_zs,yes,,True,value,4,36,"{""value"": 0.6313, ""value_trapz"": 0.6313, ""lo"": 0.5435, ""hi"": 0.7141, ""draws"": 2000, ""impl_agree"": true}",0.5435,0.7141,,,,,,
16,POD4B,4b_adress2020_C_durmatch_enc,0.8075,0.7361,0.8705,RELEASED ONLY,0.8075,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_C_durmatch_enc,yes,,True,value,4,36,"{""value"": 0.8075, ""value_trapz"": 0.8075, ""lo"": 0.7361, ""hi"": 0.8705, ""draws"": 2000, ""impl_agree"": true}",0.7361,0.8705,,,,,,
16,POD4B,4b_adress2020_published_zs,0.6241,0.5348,0.7148,PAPER VALUE,0.6241,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_published_zs,yes,,True,value,4,36,"{""value"": 0.6241, ""value_trapz"": 0.6241, ""lo"": 0.5348, ""hi"": 0.7148, ""draws"": 2000, ""impl_agree"": true}",0.5348,0.7148,,,,,,
16,POD4B,4b_adress2020_published_enc,0.7878,0.7148,0.8517,RELEASED ONLY,0.7878,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_published_enc,yes,,True,value,4,36,"{""value"": 0.7878, ""value_trapz"": 0.7878, ""lo"": 0.7148, ""hi"": 0.8517, ""draws"": 2000, ""impl_agree"": true}",0.7148,0.8517,,,,,,
16,POD4B,4b_adress2020_paired_zs_A_to_B,0.0251,-0.0254,0.0769,RELEASED ONLY,0.0251,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_paired_zs_A_to_B,yes,,True,value,4,36,"{""value"": 0.0251, ""lo"": -0.0254, ""hi"": 0.0769, ""draws"": 2000}",-0.0254,0.0769,,,,,,
16,POD4B,4b_adress2020_paired_zs_A_to_C,0.0041,-0.0386,0.0473,RELEASED ONLY,0.0041,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_paired_zs_A_to_C,yes,,True,value,4,36,"{""value"": 0.0041, ""lo"": -0.0386, ""hi"": 0.0473, ""draws"": 2000}",-0.0386,0.0473,,,,,,
16,POD4B,4b_adress2020_paired_zs_C_to_B,0.0210,-0.0325,0.0756,RELEASED ONLY,0.021,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_paired_zs_C_to_B,yes,,True,value,4,36,"{""value"": 0.021, ""lo"": -0.0325, ""hi"": 0.0756, ""draws"": 2000}",-0.0325,0.0756,,,,,,
16,POD4B,4b_adress2020_paired_enc_A_to_B,-0.0317,-0.0761,0.0102,RELEASED ONLY,-0.0317,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_paired_enc_A_to_B,yes,,True,value,4,36,"{""value"": -0.0317, ""lo"": -0.0761, ""hi"": 0.0102, ""draws"": 2000}",-0.0761,0.0102,,,,,,
16,POD4B,4b_adress2020_paired_enc_A_to_C,0.0117,-0.0229,0.0449,RELEASED ONLY,0.0117,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_paired_enc_A_to_C,yes,,True,value,4,36,"{""value"": 0.0117, ""lo"": -0.0229, ""hi"": 0.0449, ""draws"": 2000}",-0.0229,0.0449,,,,,,
16,POD4B,4b_adress2020_paired_enc_C_to_B,-0.0434,-0.0888,-0.0033,RELEASED ONLY,-0.0434,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_paired_enc_C_to_B,yes,,True,value,4,36,"{""value"": -0.0434, ""lo"": -0.0888, ""hi"": -0.0033, ""draws"": 2000}",-0.0888,-0.0033,,,,,,
16,POD4B,4b_adress2020_gap_A_orig,0.1686,0.0627,0.2735,RELEASED ONLY,0.1686,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_gap_A_orig,yes,,True,value,4,36,"{""value"": 0.1686, ""lo"": 0.0627, ""hi"": 0.2735, ""draws"": 2000}",0.0627,0.2735,,,,,,
16,POD4B,4b_adress2020_gap_B_paronly,0.1118,0.0020,0.2144,RELEASED ONLY,0.1118,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_gap_B_paronly,yes,,True,value,4,36,"{""value"": 0.1118, ""lo"": 0.002, ""hi"": 0.2144, ""draws"": 2000}",0.0020,0.2144,,,,,,
16,POD4B,4b_adress2020_gap_C_durmatch,0.1762,0.0739,0.2792,RELEASED ONLY,0.1762,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_gap_C_durmatch,yes,,True,value,4,36,"{""value"": 0.1762, ""lo"": 0.0739, ""hi"": 0.2792, ""draws"": 2000}",0.0739,0.2792,,,,,,
16,POD4B,4b_adress2020_gap_published,0.1637,0.0557,0.2693,RELEASED ONLY,0.1637,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_gap_published,yes,,True,value,4,36,"{""value"": 0.1637, ""lo"": 0.0557, ""hi"": 0.2693, ""draws"": 2000}",0.0557,0.2693,,,,,,
16,POD4B,4b_adress2020_inv_share_mean,0.0853,,,RELEASED ONLY,0.0853,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_inv_share_mean,no interval in row,,True,value,5,27,"{""value"": 0.0853}",,,,,,,,
16,POD4B,4b_adress2020_inv_share_median,0.0501,,,RELEASED ONLY,0.0501,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_inv_share_median,no interval in row,,True,value,5,27,"{""value"": 0.0501}",,,,,,,,
16,POD4B,4b_adress2020_inv_any_count,114,,,RELEASED ONLY,114.0,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_inv_any_count,no interval in row,,True,value,5,27,"{""value"": 114}",,,,,,,,
16,POD4B,4b_adress2020_inv_gt5s_count,22,,,RELEASED ONLY,22.0,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_inv_gt5s_count,no interval in row,,True,value,5,27,"{""value"": 22}",,,,,,,,
16,POD4B,4b_adress2020_dur_removed_mean_s,2.3600,,,RELEASED ONLY,2.36,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_dur_removed_mean_s,no interval in row,,True,value,5,27,"{""value"": 2.36}",,,,,,,,
16,POD4B,4b_adress2020_par_under10s_count,1,,,RELEASED ONLY,1.0,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adress2020_par_under10s_count,no interval in row,,True,value,5,27,"{""value"": 1}",,,,,,,,
16,POD4B,4b_adresso_A_orig_zs,0.6291,0.5404,0.7134,RELEASED ONLY,0.6291,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_A_orig_zs,yes,,True,value,4,36,"{""value"": 0.6291, ""value_trapz"": 0.6291, ""lo"": 0.5404, ""hi"": 0.7134, ""draws"": 2000, ""impl_agree"": true}",0.5404,0.7134,,,,,,
16,POD4B,4b_adresso_A_orig_enc,0.8624,0.8063,0.9155,RELEASED ONLY,0.8624,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_A_orig_enc,yes,,True,value,4,36,"{""value"": 0.8624, ""value_trapz"": 0.8624, ""lo"": 0.8063, ""hi"": 0.9155, ""draws"": 2000, ""impl_agree"": true}",0.8063,0.9155,,,,,,
16,POD4B,4b_adresso_B_paronly_zs,0.6302,0.5461,0.7202,RELEASED ONLY,0.6302,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_B_paronly_zs,yes,,True,value,4,36,"{""value"": 0.6302, ""value_trapz"": 0.6302, ""lo"": 0.5461, ""hi"": 0.7202, ""draws"": 2000, ""impl_agree"": true}",0.5461,0.7202,,,,,,
16,POD4B,4b_adresso_B_paronly_enc,0.8242,0.7582,0.8822,RELEASED ONLY,0.8242,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_B_paronly_enc,yes,,True,value,4,36,"{""value"": 0.8242, ""value_trapz"": 0.8242, ""lo"": 0.7582, ""hi"": 0.8822, ""draws"": 2000, ""impl_agree"": true}",0.7582,0.8822,,,,,,
16,POD4B,4b_adresso_C_durmatch_zs,0.6083,0.5194,0.6999,RELEASED ONLY,0.6083,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_C_durmatch_zs,yes,,True,value,4,36,"{""value"": 0.6083, ""value_trapz"": 0.6083, ""lo"": 0.5194, ""hi"": 0.6999, ""draws"": 2000, ""impl_agree"": true}",0.5194,0.6999,,,,,,
16,POD4B,4b_adresso_C_durmatch_enc,0.8726,0.8183,0.9225,RELEASED ONLY,0.8726,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_C_durmatch_enc,yes,,True,value,4,36,"{""value"": 0.8726, ""value_trapz"": 0.8726, ""lo"": 0.8183, ""hi"": 0.9225, ""draws"": 2000, ""impl_agree"": true}",0.8183,0.9225,,,,,,
16,POD4B,4b_adresso_published_zs,0.6320,0.5448,0.7177,RELEASED ONLY,0.632,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_published_zs,yes,,True,value,4,36,"{""value"": 0.632, ""value_trapz"": 0.632, ""lo"": 0.5448, ""hi"": 0.7177, ""draws"": 2000, ""impl_agree"": true}",0.5448,0.7177,,,,,,
16,POD4B,4b_adresso_published_enc,0.9046,0.8548,0.9479,RELEASED ONLY,0.9046,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_published_enc,yes,,True,value,4,36,"{""value"": 0.9046, ""value_trapz"": 0.9046, ""lo"": 0.8548, ""hi"": 0.9479, ""draws"": 2000, ""impl_agree"": true}",0.8548,0.9479,,,,,,
16,POD4B,4b_adresso_paired_zs_A_to_B,0.0011,-0.0441,0.0462,RELEASED ONLY,0.0011,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_paired_zs_A_to_B,yes,,True,value,4,36,"{""value"": 0.0011, ""lo"": -0.0441, ""hi"": 0.0462, ""draws"": 2000}",-0.0441,0.0462,,,,,,
16,POD4B,4b_adresso_paired_zs_A_to_C,-0.0208,-0.0610,0.0196,RELEASED ONLY,-0.0208,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_paired_zs_A_to_C,yes,,True,value,4,36,"{""value"": -0.0208, ""lo"": -0.061, ""hi"": 0.0196, ""draws"": 2000}",-0.0610,0.0196,,,,,,
16,POD4B,4b_adresso_paired_zs_C_to_B,0.0219,-0.0253,0.0683,RELEASED ONLY,0.0219,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_paired_zs_C_to_B,yes,,True,value,4,36,"{""value"": 0.0219, ""lo"": -0.0253, ""hi"": 0.0683, ""draws"": 2000}",-0.0253,0.0683,,,,,,
16,POD4B,4b_adresso_paired_enc_A_to_B,-0.0382,-0.0693,-0.0094,RELEASED ONLY,-0.0382,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_paired_enc_A_to_B,yes,,True,value,4,36,"{""value"": -0.0382, ""lo"": -0.0693, ""hi"": -0.0094, ""draws"": 2000}",-0.0693,-0.0094,,,,,,
16,POD4B,4b_adresso_paired_enc_A_to_C,0.0103,-0.0128,0.0326,RELEASED ONLY,0.0103,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_paired_enc_A_to_C,yes,,True,value,4,36,"{""value"": 0.0103, ""lo"": -0.0128, ""hi"": 0.0326, ""draws"": 2000}",-0.0128,0.0326,,,,,,
16,POD4B,4b_adresso_paired_enc_C_to_B,-0.0485,-0.0832,-0.0161,RELEASED ONLY,-0.0485,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_paired_enc_C_to_B,yes,,True,value,4,36,"{""value"": -0.0485, ""lo"": -0.0832, ""hi"": -0.0161, ""draws"": 2000}",-0.0832,-0.0161,,,,,,
16,POD4B,4b_adresso_gap_A_orig,0.2333,0.1450,0.3262,RELEASED ONLY,0.2333,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_gap_A_orig,yes,,True,value,4,36,"{""value"": 0.2333, ""lo"": 0.145, ""hi"": 0.3262, ""draws"": 2000}",0.1450,0.3262,,,,,,
16,POD4B,4b_adresso_gap_B_paronly,0.1940,0.0976,0.2900,RELEASED ONLY,0.194,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_gap_B_paronly,yes,,True,value,4,36,"{""value"": 0.194, ""lo"": 0.0976, ""hi"": 0.29, ""draws"": 2000}",0.0976,0.2900,,,,,,
16,POD4B,4b_adresso_gap_C_durmatch,0.2644,0.1687,0.3602,RELEASED ONLY,0.2644,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_gap_C_durmatch,yes,,True,value,4,36,"{""value"": 0.2644, ""lo"": 0.1687, ""hi"": 0.3602, ""draws"": 2000}",0.1687,0.3602,,,,,,
16,POD4B,4b_adresso_gap_published,0.2726,0.1783,0.3674,RELEASED ONLY,0.2726,<local data dir>/release/edaic_rerun/part16/verify/POD4B_verify_out_integers.json,/4b_adresso_gap_published,yes,,True,value,4,36,"{""value"": 0.2726, ""lo"": 0.1783, ""hi"": 0.3674, ""draws"": 2000}",0.1783,0.3674,,,,,,
