dataset,path,md5,dur_s,db_p5,db_med,db_max,frac_below_floor6,frac_below_m50,n_frames,mfcc,err
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0086.wav,cde90d677f161c769d93c24f44beceb7,2.1111,-61.7663,-40.5227,-25.3136,0.2823,0.3445,209,-91.998047;-0.024103;0.595639;-0.288234;-1.045153;0.498229;-1.367616;-1.461652;-0.357958;-0.763592;-1.316021;-0.200244;0.035016,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0087.wav,ba989dd20488c7f4c08861c23b0840ae,2.7302,-61.0745,-45.4651,-27.3228,0.4059,0.4539,271,-87.630692;-2.979002;-0.401674;0.123618;-0.075982;-0.881262;-0.557440;-0.036142;-0.321666;0.393822;0.005324;0.738870;0.066092,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0105.wav,159b2f3861b365ad692a487de1ae7af9,2.6935,-61.6203,-46.9873,-28.9882,0.2921,0.4794,267,-92.312386;-1.468044;-2.167272;-0.197382;0.986941;-0.308817;0.054083;0.854742;0.469090;-0.500153;-0.154574;1.139378;0.691131,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0112.wav,978e582d64da8f6c063a7bc87ed39bcc,1.9777,-60.1344,-49.0792,-30.6055,0.4031,0.4796,196,-93.340164;-3.305678;-0.813382;-0.460325;-0.683138;-0.984904;0.129645;-0.859074;-0.938243;0.252811;-1.123959;0.836338;0.360072,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0116.wav,b7e4cd39f32c2c92dbc49f696714b4d1,2.3539,-59.5844,-45.5436,-30.3413,0.4077,0.4764,233,-93.933754;-1.920922;0.349141;-0.657809;-0.651486;0.813963;-1.583439;-0.227319;-0.614602;-1.295612;-1.498396;0.337428;-0.214136,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0118.wav,e9a65df61c619c29d79878076fd0699b,1.8856,-59.8509,-38.476,-27.3751,0.1551,0.2086,187,-86.092133;-0.486429;-1.190359;-1.341005;-1.693234;-1.874507;-1.525418;-1.374963;-1.448694;-0.940558;-1.080980;-0.677305;-0.373754,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0120.wav,276402722047a3c625ec948370f41691,2.9214,-61.8106,-58.9178,-31.4809,0.5207,0.5345,290,-98.048569;-5.429097;-0.519606;-0.777734;-1.476952;0.499124;-0.265531;0.121885;0.239741;-0.876941;-0.956918;0.685593;-0.114973,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0121.wav,ce66270ca1a898253ac34d3f04fed0bb,2.675,-59.9032,-48.1582,-33.5536,0.4474,0.4774,266,-96.987068;-2.699136;-0.200841;0.812611;0.049348;0.177477;0.042131;1.036149;0.821863;-0.883529;-0.102667;0.218468;0.529024,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0122.wav,0f3a9e2d067a07e24f2551a8d50df820,2.6006,-61.1552,-41.0599,-26.239,0.2326,0.2597,258,-93.280472;-3.091238;1.612366;1.891749;-0.463440;0.699981;-0.744105;0.175511;0.203103;-1.179688;-0.996173;-0.038782;0.516029,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0128.wav,415d5d78378fdb8306d7abf2a0598fc4,2.6201,-56.434,-35.6351,-20.2925,0.3077,0.3115,260,-80.843781;-1.088520;0.076243;0.508089;-0.464282;-0.978802;-0.614734;-0.436051;-0.105426;-1.211713;-0.310585;-0.433908;-0.579230,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0129.wav,288fd6148cb7896f4c64443cfa91d7ba,3.1579,-55.9146,-36.7938,-19.76,0.3694,0.3694,314,-83.634514;-3.033027;-0.389993;-0.297901;-0.991695;-0.061835;-0.782371;0.126583;-0.238827;-1.364082;-0.071879;-0.448867;0.444730,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0130.wav,f3325c3a0c7de7313af729a0707902ba,3.1579,-55.2001,-40.8045,-11.1855,0.4236,0.4172,314,-82.599144;-2.357831;2.732539;0.010260;-0.152152;0.185477;-0.965737;0.690550;-0.077553;-0.800793;-0.464817;0.955585;-1.249547,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0131.wav,031c5d0ca90c8c973be34a75990b86ba,3.8081,-43.3962,-41.7439,-17.5589,0.5937,0.0,379,-76.943474;-0.180040;0.290994;0.895469;-0.078212;-0.195707;0.006575;-0.057790;-0.567350;0.215454;-0.413088;0.283537;-0.651794,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0132.wav,27d75b01792b6c2fe3567bdb99a817c5,2.778,-57.2115,-37.9505,-21.9994,0.3696,0.3804,276,-83.465042;-3.002422;-0.871076;-0.137750;-1.932999;-0.389128;-1.371131;-0.367853;0.315327;-0.953266;-1.160864;-1.041473;0.731296,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0133.wav,f5d74650568640d57d8ee17e91c6f2d7,1.8475,-55.132,-37.0079,-21.3056,0.224,0.2131,183,-79.259186;-2.963717;-2.112503;-0.327333;-1.964627;-1.256092;0.325755;-1.008517;-0.250499;-0.933960;-1.185427;-0.850387;-0.430741,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0134.wav,f288e55b411d6539165ebd1256468998,2.8619,-56.8611,-36.7726,-18.4998,0.2289,0.2324,284,-83.603043;-2.058129;0.100220;0.667441;0.148642;0.495271;-0.371123;0.522692;0.386080;-1.442035;-0.212785;0.211157;-0.053609,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0135.wav,4c2edb21fd7577dd811d3fbd072e674b,2.0196,-62.6704,-39.9876,-29.2948,0.29,0.32,200,-88.902649;-0.832850;0.142701;0.890831;-0.379040;-0.064022;-0.220395;-0.142869;-0.077490;-0.548306;-0.673087;0.814560;-0.536850,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0136.wav,dd7540c303e863203113a64fc3066427,2.5473,-60.2363,-38.996,-26.7953,0.3043,0.3636,253,-91.244583;-1.147643;1.675187;0.664428;-0.209757;-0.133994;-0.048048;0.146334;-0.691000;-0.142640;-0.574630;-0.412155;0.025199,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0137.wav,0c7bd6918776789d1cd6c99cfbca064b,2.1538,-60.7282,-37.068,-25.8638,0.216,0.2864,213,-88.905937;1.294523;0.663726;0.628668;-0.958461;-0.627730;0.150002;-0.489010;-0.319182;-0.929436;0.149472;-0.108629;0.064683,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0138.wav,933f9329d062636e3cc11bc810c08197,2.3608,-63.4792,-44.6876,-24.1993,0.3547,0.4744,234,-91.267586;-3.319123;1.735773;0.742525;-0.367839;-0.866703;-0.271060;0.287480;-0.646123;0.255914;-1.032390;0.336282;-0.473509,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0139.wav,e628d577e10390116cfd008112792057,2.6511,-62.3571,-34.4762,-17.5979,0.2852,0.3802,263,-86.865166;-0.262459;1.029662;1.278876;-1.447862;-0.550173;-0.936267;-0.877168;-0.287124;-1.747410;-0.531426;0.290601;-0.824088,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0140.wav,fc8b656fbf1f2765f26f19d85efb4b75,3.3437,-61.3188,-44.2518,-23.2579,0.2892,0.3494,332,-90.265594;-2.309783;-0.572522;0.825478;-0.145543;-0.240064;-0.619165;0.276175;-0.807782;-0.088754;-1.444246;-0.347592;0.061571,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0141.wav,0f74aae0cf53a9fd4e8ed97e630e91c0,2.0311,-60.6757,-38.6026,-19.1598,0.2985,0.393,201,-91.365738;-0.807139;-0.565938;1.316430;-0.680139;-0.083409;0.517374;-0.019072;0.256606;-1.417544;-0.407832;-0.349117;0.358129,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0142.wav,e61fa325ad4bf4e382bb96c1f9e27666,2.6261,-61.0251,-37.0648,-20.2659,0.2912,0.3333,261,-85.948166;-0.386979;0.154562;0.329137;0.211925;-0.400853;-0.214044;0.501877;-0.568102;-0.404062;-0.452245;0.019435;0.106829,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0143.wav,8cf8606cdccf49a5e1846f2e0d8d03d6,2.2674,-61.0582,-38.7453,-24.769,0.1822,0.2933,225,-88.403732;-2.914724;-1.141616;-0.271444;-1.178930;-0.873470;-1.083804;-0.966997;-0.373616;-0.691110;-0.038447;-0.774673;0.388916,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0144.wav,b1471ccb3c768d798568bb59adeb8b0b,2.3808,-60.5665,-47.0932,-36.0553,0.3856,0.4153,236,-96.460236;-4.030552;1.150018;-0.852950;-1.058998;-0.311357;-1.286419;0.288954;-0.082982;-1.526655;-1.824156;0.006230;-0.187400,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0145.wav,678d1018c133e2cdd0e1ee26c6413112,3.1064,-61.0238,-40.67,-27.9455,0.3657,0.4175,309,-89.075531;-1.872651;-0.883456;0.282202;-0.107597;-0.458513;-0.176444;-0.150427;-0.801607;0.089740;-0.893171;0.566317;-1.015264,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0034.wav,27534debc4cee90e1cafbfbf5176d3db,6.0827,-35.7918,-33.4809,-28.699,0.9422,0.0,606,-97.514885;11.800621;9.111969;-1.968261;-4.489650;-3.295010;-3.902658;-0.650927;-2.193753;-2.865555;-1.880378;-0.678452;-2.943991,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0036.wav,4d2e70e258632502ecec5bdd44082ce9,6.5659,-34.2018,-32.3469,-28.4416,1.0,0.0,655,-85.716408;11.913214;-4.851101;-5.654192;-10.130557;-2.724570;1.163650;-3.153378;-2.937761;-0.582674;-2.054694;-0.715976;-1.580067,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0045.wav,b3c1da0e8ddbea5118aab3868d7900fb,4.2701,-44.5261,-43.5621,-37.2119,0.9459,0.0,425,-97.921074;7.009357;7.086526;1.991342;-4.938106;-4.391967;-2.308911;0.511214;1.261970;-0.461665;-0.655927;1.901722;-0.143225,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0048.wav,e65f0603890b16c668452f4d93e0cd54,5.1801,-32.1437,-30.1457,-28.1309,1.0,0.0,516,-76.964546;8.739299;-0.348775;-0.729653;-9.216461;-5.009217;1.786586;-1.700123;0.587923;0.094148;-1.350351;0.505658;-1.809798,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0049.wav,5704aa7baf529448381035cfd68fd242,4.9564,-37.5733,-35.5061,-29.0527,0.9211,0.0,494,-87.358772;7.712681;-0.712103;-6.283889;-7.396601;-6.571157;0.604325;1.331381;-0.389422;-2.150220;-0.918136;-2.045782;-1.167498,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0051.wav,ea4b617d624f1b12890c05e5c3c12960,5.8514,-40.0394,-36.6011,-28.2489,0.7324,0.0,583,-85.184143;9.406515;1.765098;-0.548171;-9.967770;-2.682905;2.379821;1.053559;0.203730;1.937162;-2.660931;-1.011803;1.271410,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0052.wav,42ea6fec7593a481641b3b35c12e91dc,5.5332,-40.0489,-37.0115,-28.2529,0.7568,0.0,551,-85.541733;9.411774;1.830035;-0.571697;-9.889993;-2.692018;2.366137;1.038380;0.196348;1.964350;-2.666724;-1.016600;1.335903,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0053.wav,bb9bcb90d9cbf8d5e8b7d7747ebccb6d,5.6597,-38.3402,-37.0076,-35.7318,1.0,0.0,564,-89.234367;10.670803;2.518039;-4.571066;-8.372681;-2.672252;0.110376;-0.781190;-0.814367;-2.060779;-0.022127;-0.825399;1.451889,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0054.wav,55511d15df88ca1a092046b13842c91b,3.9336,-51.5869,-48.0708,-37.8404,0.8465,0.1739,391,-101.969391;3.735206;3.465285;-0.950647;-3.301868;-1.278269;0.662642;0.437684;-2.305715;-2.379990;-2.375234;0.043102;-0.189439,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0055.wav,44e6bb102a5998dc85ed80e74ce8e078,3.9806,-38.6489,-37.5702,-33.5618,1.0,0.0,396,-90.386551;10.714274;6.503659;-2.937832;-5.419261;-4.044854;1.003579;0.643723;-0.293239;-0.237207;-1.407670;0.432394;0.652795,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0056.wav,162ddd4f8e5a4df6979d9ab1b7f00274,4.4129,-36.0261,-34.637,-29.6559,0.9977,0.0,439,-90.857780;9.901196;3.947406;-6.104127;-6.308445;-3.637634;0.553738;0.953463;-2.378234;-2.528847;-3.334291;-1.983316;-1.609478,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0060.wav,c73e5de13eb694d81daa512c9c584c08,4.1107,-32.1615,-30.7389,-26.6367,1.0,0.0,409,-77.432030;10.381382;0.056908;-2.207391;-11.352797;-1.719580;1.413413;-0.092353;1.389074;-2.608739;1.476542;-0.167983;-1.017661,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0061.wav,dafcae3e537d6a14756616f43085052a,4.3569,-30.1477,-28.7279,-23.6794,0.9516,0.0,434,-77.644287;7.817428;-1.928080;-4.809282;-9.078650;-4.133324;0.735200;-4.060276;-3.616370;-2.173464;0.771837;-0.987818;-2.033937,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0062.wav,c4bca3600e0bc05460ed2d5e3c437bb4,4.4203,-41.9603,-39.3914,-32.6677,0.8841,0.0,440,-90.787819;8.682033;3.061686;-3.154802;-7.895672;-2.569173;-1.439905;0.832775;-0.678703;-2.514960;0.252097;-0.442477;0.062113,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0063.wav,87d580354575ac0b959dc44d9032e753,4.8588,-39.5172,-37.1503,-31.3789,0.8905,0.0,484,-92.549507;7.531807;2.591313;-4.404766;-9.563510;-3.537799;-1.432597;-1.802183;-0.461998;-0.997251;-2.978998;0.867350;-1.049240,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0064.wav,49dc671ce805169cc455181624a10077,3.7188,-37.6791,-36.1849,-22.5221,0.9865,0.0,370,-91.904976;11.499061;6.875433;-0.509830;-6.607188;-6.551497;-1.005349;1.171712;0.360827;0.523523;-1.312761;0.124325;-1.103331,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0065.wav,975dfdacea3d144b6067bd3eeee3aeb5,3.6341,-40.7951,-39.148,-35.3257,1.0,0.0,361,-90.876724;8.330200;4.129516;-3.501575;-6.755623;-3.060399;-1.102049;0.955729;-1.901421;-1.331918;-1.098026;-0.581373;0.360828,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0071.wav,d119367162fd741799345d973080d024,4.3003,-37.3855,-34.5409,-28.4766,0.8668,0.0,428,-84.594368;4.852710;6.051244;-0.421889;-5.491716;-4.937495;-2.000299;-0.906614;-1.534404;-1.174636;-1.950509;-1.015276;0.904237,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0072.wav,6732553dc7294b452356ccb5fadfb5df,4.026,-32.3108,-29.2151,-25.1836,0.9925,0.0,401,-77.987350;7.534948;-1.429346;-1.264299;-10.911528;-4.387834;-0.706398;-1.803408;-0.007460;-2.529062;0.642285;0.618896;-1.476646,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0073.wav,c571f23eb33b91d45e3ad29347c4ab33,4.5471,-34.7226,-32.8125,-23.1788,0.9183,0.0,453,-90.616554;12.415527;6.320109;1.182179;-5.513504;-6.147555;-1.725101;-0.104527;-1.569391;0.678095;-2.286536;0.314894;0.420520,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0074.wav,bc5aa4ad20e63c2fb6d45d0f1b440f4a,4.1003,-41.3144,-38.4277,-31.8706,0.8284,0.0,408,-90.989189;9.039308;5.637729;1.311055;-7.663562;-4.834541;0.130478;0.655735;-0.624840;0.380569;-1.370108;-1.136315;1.069076,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0075.wav,2cf87040ba2be7468817f72438fc1a20,3.9705,-29.6161,-26.9401,-23.4259,0.9899,0.0,395,-80.050613;15.296119;-1.847115;-5.479711;-7.564937;-3.774356;-0.734883;-0.757887;-1.606442;-1.933907;0.026548;0.649285;-2.454492,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0076.wav,7e92edb5962ba6a8e2f8a94702edbed3,3.9152,-34.7187,-32.3124,-27.8775,0.941,0.0,390,-86.427856;9.078920;8.212017;1.715308;-8.569726;-2.475688;-2.213359;-0.960478;0.614680;-1.858708;-2.194325;0.761573;-0.689406,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0080.wav,87e1e6687838a89fd375cd12ef57dc1c,4.37,-31.5015,-30.1269,-27.5893,1.0,0.0,435,-79.237610;13.513917;0.508493;-1.874414;-5.947146;-3.950558;-0.762297;3.186667;-3.093062;-0.047817;-0.265962;-0.869622;0.631981,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0081.wav,2daed0a8a8478c0a1719adab7bab711d,4.0864,-38.3823,-37.4563,-28.9621,0.9631,0.0,407,-92.710930;7.474591;7.477886;0.108744;-3.991501;-5.578823;-0.739333;3.710211;-0.881852;2.292362;0.008269;0.880145;0.871550,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0082.wav,5d109a2eeaf4fca3ccd5f602a94bf4df,3.4481,-32.2898,-30.8624,-26.0665,0.9913,0.0,343,-85.871086;11.515685;3.273308;-1.807132;-7.733252;-4.637300;-0.471474;-1.142325;-1.415753;-3.596097;-1.454908;-2.526980;-2.057684,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0083.wav,f0a2728bf4ff4ecb120cee4249d3f00d,4.1614,-42.8137,-40.1349,-33.7612,0.8768,0.0,414,-83.632599;1.327608;3.926528;0.771222;-2.833182;-3.131229;-1.790395;-0.540798;-0.209883;0.124941;-0.537455;0.070018;-0.348192,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0085.wav,fe4b6d86f7075d6cb9993a07361ca972,4.4812,-31.0658,-28.8098,-22.3958,0.8969,0.0,446,-75.465591;8.325863;-4.316520;-6.884641;-11.617871;-0.621481;1.902354;-2.287607;-0.407731;-1.273780;-2.682118;0.653529;-0.924991,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0086.wav,ccce419014e3e0cff0770b4014b79860,3.8171,-38.4659,-36.0963,-30.2821,0.8868,0.0,380,-84.497910;8.238233;1.918844;-2.635543;-9.355706;-0.474624;0.668740;-3.558782;-1.090415;-1.342303;-2.759861;1.450907;0.072122,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0087.wav,25a528a489a527c4749a91d963bbbc95,4.0036,-43.3279,-39.3744,-32.7266,0.804,0.0,398,-91.630478;7.521449;5.609771;-0.127984;-3.807888;-3.959278;-0.544609;2.072399;1.049959;0.548918;-0.163403;0.184799;0.832110,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0105.wav,f8b0c8511fcaffefb98fb793d2470115,3.9892,-36.32,-35.1005,-32.8312,1.0,0.0,397,-79.708420;9.382828;-0.990581;-4.096139;-4.341203;-3.570272;1.917789;3.438842;-1.586327;-0.459576;-0.488189;-0.208028;-0.007369,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0112.wav,d83f495bf3ce7a0c87bfafa91a51e731,4.5989,-41.4254,-40.2082,-37.4674,1.0,0.0,458,-91.767982;4.929815;5.907815;0.079287;-5.339268;-4.307200;-1.874933;-0.869501;-0.830664;-1.508175;-2.569840;0.647573;1.341172,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0139.wav,65acdd91b76d3ce7022c3a6029075b0a,5.4724,-22.0963,-20.3182,-18.18,1.0,0.0,545,-67.176155;8.530225;3.049871;-1.432268;-10.071149;-4.896616;0.526796;-3.720532;0.437887;-1.274411;-0.129911;2.659204;-3.304790,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0140.wav,cde8c24c5ab942738aee39d634a897a4,4.5587,-28.3789,-27.244,-24.5658,1.0,0.0,454,-75.022888;10.829799;1.146510;-6.021219;-9.674284;-0.906606;-0.234188;-1.345649;-0.863139;-0.589473;-0.508332;-1.480611;-0.319158,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0141.wav,167b3cb5e812b67228672568737db2e3,3.6477,-27.7303,-25.8679,-20.5455,0.9284,0.0,363,-74.894806;12.253418;1.903839;-2.884294;-7.900836;-3.937651;-0.351883;-0.435034;-1.014689;-1.185848;-1.172871;0.252951;-2.175071,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0142.wav,1336ac31b83931d7a41f5a78d46b1991,6.2057,-25.0243,-23.3037,-21.2222,1.0,0.0,619,-71.362061;11.828039;4.923431;-3.515929;-4.157695;-4.749971;1.301499;1.328782;-1.031370;0.294785;-1.631138;0.651345;-1.454820,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0143.wav,05a0035fa855ef1b3b46fe3ba2772821,4.0109,-35.1631,-33.4106,-29.4976,1.0,0.0,399,-84.537994;4.221523;3.385046;-5.245408;-8.025755;-3.417181;1.205808;-1.847196;-1.292148;-2.464531;-4.272678;-0.598286;-0.231729,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0144.wav,f45cffb9d9be9cab53ed7dcdab3581cc,3.702,-33.7128,-31.1302,-28.3818,1.0,0.0,368,-81.305679;6.137270;0.974257;-7.184445;-9.638484;-2.370626;-0.301262;-2.697805;-2.196759;-3.018017;-2.889358;-0.756721;-0.540795,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0145.wav,c23fd8420fba07c96bbf3697778df7ac,3.4539,-33.1801,-32.3616,-31.0133,1.0,0.0,343,-73.654686;5.409008;-1.427711;-1.766210;-7.711369;-4.616148;2.194875;-0.901130;0.213890;-2.396679;0.087678;-0.337088;-1.212847,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O2_0034.wav,d4d1792e82253b03d9fb990fce7aeed4,6.91,-36.898,-34.8883,-26.3577,0.9071,0.0,689,-98.432533;11.143978;8.723405;-0.484824;-5.335628;-4.226645;-3.846830;-1.561670;-1.590097;-3.287306;-1.686262;0.142870;-3.430233,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0116.wav,72a3c04d2bcec92308c7b8226a5794c3,3.2142,-38.9618,-37.7626,-32.5968,0.9812,0.0,319,-89.577385;7.016304;3.844100;-3.414395;-7.047161;-3.989121;-1.679080;0.127607;-0.321827;-1.813261;-2.163089;-1.758155;-1.070257,
neurovoz,/Volumes/G-Drive Pro/paper1_local_runs/drive_data/spanish_neurovoz/zenodo_upload/audios/HC_O1_0118.wav,7f2e981e035f59dde27b30566319b259,3.2856,-37.1783,-35.5601,-34.1171,1.0,0.0,327,-85.913025;6.016341;0.970104;-5.949139;-8.680641;-3.236843;1.019572;-0.307375;-0.919895;-1.571750;-2.636996;-0.278547;-0.475974,
