id,pid,label_y,roberta_label,roberta_score,roberta_p_neg,roberta_p_neu,distilbert_label,distilbert_score,distilbert_p_neg,arm_roberta,arm_distilbert,arm_roberta_selected,arm_distilbert_selected
4029,477,0,positive,0.97212595,0.0041175787,0.023756428,positive,0.9998144507408142,0.00018554925918579102,agreement,agreement,none,none
4030,477,0,neutral,0.63490725,0.028371476,0.3367213,positive,0.9988546371459961,0.0011453628540039062,none,agreement,none,none
4031,477,0,neutral,0.55316645,0.119999655,0.3268339,positive,0.9957595467567444,0.004240453243255615,none,agreement,none,agreement
4033,477,0,negative,0.008925804,0.7842111,0.20686314,negative,0.0004745603655464947,0.9995254396344535,conflict,conflict,conflict,conflict
4034,477,0,negative,0.012689413,0.7585104,0.22880022,negative,0.009442576207220554,0.9905574237927794,conflict,conflict,conflict,conflict
4035,477,0,negative,0.017112056,0.7068444,0.2760435,negative,0.00048622756730765104,0.9995137724326923,conflict,conflict,conflict,conflict
4036,477,0,positive,0.76912534,0.046066623,0.184808,neutral,0.48594218492507935,0.5140578150749207,agreement,none,agreement,none
4037,477,0,positive,0.76360214,0.024925018,0.21147285,positive,0.9740893244743347,0.025910675525665283,agreement,agreement,agreement,none
4038,477,0,positive,0.9553276,0.002605205,0.042067274,positive,0.9997134804725647,0.00028651952743530273,agreement,agreement,none,none
4039,478,0,positive,0.9098474,0.020317331,0.06983535,positive,0.8551425337791443,0.1448574662208557,agreement,agreement,none,none
4040,478,0,positive,0.83729935,0.012792872,0.1499078,positive,0.8805212378501892,0.11947876214981079,agreement,agreement,agreement,agreement
4041,478,0,positive,0.79314893,0.03422879,0.17262226,negative,0.0026675467379391193,0.9973324532620609,agreement,conflict,none,conflict
4044,478,0,negative,0.009226579,0.82526016,0.16551332,negative,0.000571374490391463,0.9994286255096085,conflict,conflict,conflict,conflict
4045,478,0,neutral,0.08018117,0.53100497,0.38881388,negative,0.0361483134329319,0.9638516865670681,none,conflict,none,conflict
4046,478,0,neutral,0.09538069,0.13249062,0.77212864,positive,0.9972977042198181,0.0027022957801818848,none,agreement,none,none
4048,478,0,neutral,0.17791389,0.26950353,0.5525825,negative,0.0039601982571184635,0.9960398017428815,none,conflict,none,conflict
4049,478,0,neutral,0.01880503,0.6530232,0.3281717,negative,0.0017255815910175443,0.9982744184089825,none,conflict,none,conflict
4050,478,0,neutral,0.05910003,0.42596906,0.51493096,negative,0.0019604491535574198,0.9980395508464426,none,conflict,none,conflict
4051,478,0,positive,0.8212689,0.02094618,0.15778491,positive,0.9997894167900085,0.00021058320999145508,agreement,agreement,none,none
4052,478,0,neutral,0.08130794,0.32982522,0.58886683,negative,0.002603857545182109,0.9973961424548179,none,conflict,none,conflict
4053,478,0,positive,0.9641996,0.0062315534,0.029568834,positive,0.999871015548706,0.0001289844512939453,agreement,agreement,none,none
4054,478,0,positive,0.9091969,0.012616004,0.07818709,positive,0.999028205871582,0.0009717941284179688,agreement,agreement,none,agreement
4055,478,0,negative,0.005992154,0.90831876,0.08568909,negative,0.0030147964134812355,0.9969852035865188,conflict,conflict,conflict,conflict
4056,478,0,positive,0.97645944,0.0019904673,0.021550084,positive,0.9995999932289124,0.0004000067710876465,agreement,agreement,none,agreement
4057,478,0,positive,0.958983,0.0053579183,0.035659034,positive,0.9992184638977051,0.0007815361022949219,agreement,agreement,agreement,agreement
4058,478,0,negative,0.018889163,0.86168796,0.119422905,negative,0.001771128154359758,0.9982288718456402,conflict,conflict,conflict,conflict
4059,478,0,positive,0.81391597,0.018515244,0.16756876,positive,0.9998613595962524,0.0001386404037475586,agreement,agreement,agreement,agreement
4061,479,0,neutral,0.055315144,0.6262251,0.31845972,negative,0.0012998322490602732,0.9987001677509397,none,none,none,none
4062,479,0,neutral,0.19502579,0.020500978,0.78447324,positive,0.9949747323989868,0.005025267601013184,none,agreement,none,none
4063,479,0,neutral,0.22227785,0.039513826,0.7382083,negative,0.05014542117714882,0.9498545788228512,none,none,none,none
4064,479,0,neutral,0.12475511,0.018305145,0.85693973,positive,0.9995051622390747,0.000494837760925293,none,agreement,none,none
4065,479,0,negative,0.01139128,0.81075495,0.17785375,negative,0.011161494068801403,0.9888385059311986,none,none,none,none
4066,479,0,neutral,0.05008471,0.5903411,0.35957414,negative,0.0029826106037944555,0.9970173893962055,none,none,none,none
4067,479,0,positive,0.7737848,0.0069120526,0.21930316,positive,0.9998273849487305,0.00017261505126953125,agreement,agreement,none,none
4068,479,0,negative,0.011764306,0.8661254,0.12211028,negative,0.0022768680937588215,0.9977231319062412,none,none,none,none
4071,479,0,positive,0.9386352,0.005837616,0.055527236,positive,0.9995868802070618,0.0004131197929382324,agreement,agreement,none,none
4072,479,0,neutral,0.34703052,0.08468902,0.56828046,positive,0.997991681098938,0.0020083189010620117,none,agreement,none,none
4073,479,0,positive,0.76231897,0.10661741,0.13106367,negative,0.009639805182814598,0.9903601948171854,agreement,none,none,none
4074,479,0,negative,0.009378898,0.78192043,0.20870064,negative,0.0002716931339818984,0.9997283068660181,none,none,none,none
4075,479,0,neutral,0.39209905,0.008363113,0.59953785,positive,0.9982436895370483,0.0017563104629516602,none,agreement,none,none
4076,480,0,positive,0.82682824,0.0052853855,0.16788642,positive,0.9989703893661499,0.0010296106338500977,agreement,agreement,none,none
4077,480,0,positive,0.97046417,0.008636517,0.020899348,positive,0.9996811151504517,0.00031888484954833984,agreement,agreement,none,none
4078,480,0,positive,0.76012397,0.029319674,0.21055639,positive,0.9997641444206238,0.0002358555793762207,agreement,agreement,none,none
4079,480,0,positive,0.90958595,0.01092976,0.07948433,positive,0.9927154183387756,0.007284581661224365,agreement,agreement,agreement,agreement
4080,480,0,positive,0.95322955,0.004680775,0.042089604,positive,0.998236894607544,0.0017631053924560547,agreement,agreement,none,none
4081,480,0,neutral,0.56903315,0.01553198,0.41543484,positive,0.9829444289207458,0.01705557107925415,none,agreement,none,none
4082,480,0,positive,0.88044196,0.013681062,0.10587695,positive,0.9988621473312378,0.001137852668762207,agreement,agreement,agreement,agreement
4083,480,0,negative,0.012034447,0.83453846,0.15342703,negative,0.0020552414935082197,0.9979447585064918,conflict,conflict,conflict,conflict
4084,480,0,neutral,0.086208634,0.1263201,0.7874713,neutral,0.6235453486442566,0.3764546513557434,none,none,none,none
4086,480,0,neutral,0.017979825,0.6748569,0.30716333,negative,0.011528823524713516,0.9884711764752865,none,conflict,none,conflict
4087,480,0,positive,0.95081615,0.0058021597,0.043381665,positive,0.9997934699058533,0.00020653009414672852,agreement,agreement,none,none
4088,480,0,positive,0.90494496,0.014028177,0.081026904,positive,0.9998347759246826,0.0001652240753173828,agreement,agreement,none,none
4089,480,0,positive,0.9395839,0.018823138,0.041592967,positive,0.9803853034973145,0.019614696502685547,agreement,agreement,none,none
4090,480,0,neutral,0.26160678,0.046998844,0.69139427,negative,0.275532990694046,0.724467009305954,none,conflict,none,conflict
4091,480,0,neutral,0.6660668,0.08158444,0.25234878,positive,0.8939034342765808,0.10609656572341919,none,agreement,none,none
4092,480,0,neutral,0.05335281,0.5132479,0.43339932,positive,0.8280577063560486,0.17194229364395142,none,agreement,none,agreement
4093,480,0,negative,0.014558363,0.81415945,0.17128214,positive,0.9926483035087585,0.007351696491241455,conflict,agreement,conflict,none
4094,480,0,positive,0.9242455,0.0030953325,0.07265924,positive,0.9998185038566589,0.00018149614334106445,agreement,agreement,none,none
4095,480,0,neutral,0.2755127,0.096958384,0.6275289,negative,0.017258526757359505,0.9827414732426405,none,conflict,none,conflict
4096,480,0,neutral,0.33984163,0.017902851,0.6422555,positive,0.9937489032745361,0.006251096725463867,none,agreement,none,agreement
4097,481,0,positive,0.979215,0.0034247015,0.017360328,positive,0.99986732006073,0.00013267993927001953,agreement,agreement,none,none
4098,481,0,negative,0.008172884,0.92311466,0.06871243,neutral,0.3078640401363373,0.6921359598636627,none,none,none,none
4099,481,0,neutral,0.5486716,0.05445664,0.3968718,negative,0.0023913122713565826,0.9976086877286434,none,none,none,none
4100,481,0,positive,0.9231988,0.0027398535,0.07406138,positive,0.9992547631263733,0.000745236873626709,agreement,agreement,none,none
4101,481,0,positive,0.95920825,0.0025150578,0.038276657,positive,0.9879746437072754,0.01202535629272461,agreement,agreement,none,none
4102,481,0,neutral,0.3970142,0.023362113,0.57962364,positive,0.974900484085083,0.025099515914916992,none,agreement,none,none
4103,481,0,positive,0.9648748,0.005707373,0.029417828,positive,0.9998218417167664,0.00017815828323364258,agreement,agreement,none,none
4105,481,0,neutral,0.016119976,0.6197703,0.36410978,negative,0.010315370745956898,0.9896846292540431,none,none,none,none
4106,481,0,neutral,0.106521435,0.19707695,0.69640166,negative,0.13099552690982819,0.8690044730901718,none,none,none,none
4107,481,0,neutral,0.062780164,0.6372619,0.29995793,neutral,0.4790411591529846,0.5209588408470154,none,none,none,none
4108,481,0,neutral,0.2198705,0.3967476,0.3833819,negative,0.031798284500837326,0.9682017154991627,none,none,none,none
4109,481,0,neutral,0.3173491,0.3153113,0.36733952,neutral,0.6507208943367004,0.34927910566329956,none,none,none,none
4110,481,0,neutral,0.08455329,0.6107886,0.30465817,positive,0.9952296018600464,0.004770398139953613,none,agreement,none,none
4112,481,0,neutral,0.019810926,0.60295355,0.37723547,negative,0.000949705601669848,0.9990502943983302,none,none,none,none
4113,481,0,positive,0.9490995,0.011142298,0.039758265,positive,0.9998499155044556,0.0001500844955444336,agreement,agreement,none,none
4114,481,0,negative,0.026861958,0.79729277,0.17584534,positive,0.9701645374298096,0.02983546257019043,none,agreement,none,none
4115,481,0,neutral,0.2037999,0.3493681,0.446832,negative,0.0327550545334816,0.9672449454665184,none,none,none,none
4116,481,0,neutral,0.051448885,0.27760363,0.67094755,positive,0.9697550535202026,0.030244946479797363,none,agreement,none,none
4117,481,0,neutral,0.14766532,0.50003916,0.35229555,negative,0.007946477271616459,0.9920535227283835,none,none,none,none
4118,481,0,neutral,0.02620231,0.56717736,0.40662032,negative,0.0049272822216153145,0.9950727177783847,none,none,none,none
4119,481,0,negative,0.010138053,0.9066666,0.0831953,negative,0.0011234424309805036,0.9988765575690195,none,none,none,none
4120,481,0,negative,0.007717638,0.9109133,0.08136907,negative,0.0005736062303185463,0.9994263937696815,none,none,none,none
4121,481,0,negative,0.011151815,0.8729219,0.11592634,negative,0.00039303346420638263,0.9996069665357936,none,none,none,none
4122,481,0,positive,0.7212278,0.043884594,0.23488761,negative,0.003926835022866726,0.9960731649771333,agreement,none,none,none
4123,481,0,negative,0.009277237,0.90580356,0.08491921,negative,0.0038613989017903805,0.9961386010982096,none,none,none,none
4124,481,0,negative,0.027608974,0.7486822,0.22370882,negative,0.06694988906383514,0.9330501109361649,none,none,none,none
4125,481,0,positive,0.7619988,0.034554526,0.20344669,negative,0.1773514449596405,0.8226485550403595,agreement,none,none,none
4126,481,0,neutral,0.3326369,0.06909058,0.59827256,negative,0.005565740633755922,0.9944342593662441,none,none,none,none
4127,481,0,positive,0.9731435,0.0062058778,0.020650584,positive,0.9997723698616028,0.0002276301383972168,agreement,agreement,none,none
4128,481,0,neutral,0.37591308,0.08290633,0.5411806,positive,0.8153843879699707,0.1846156120300293,none,agreement,none,none
4129,481,0,positive,0.91874325,0.00939067,0.07186613,positive,0.9323296546936035,0.06767034530639648,agreement,agreement,none,none
4130,482,0,neutral,0.5414039,0.03198475,0.42661136,positive,0.9961695075035095,0.0038304924964904785,none,agreement,none,agreement
4131,482,0,positive,0.8717902,0.024519097,0.10369075,positive,0.9997084736824036,0.00029152631759643555,agreement,agreement,none,agreement
4132,482,0,positive,0.9131625,0.003993853,0.08284359,positive,0.9992964267730713,0.0007035732269287109,agreement,agreement,none,none
4133,482,0,neutral,0.37387526,0.14743826,0.47868648,negative,0.010426010005176067,0.9895739899948239,none,conflict,none,conflict
4134,482,0,neutral,0.020302126,0.6454997,0.33419818,negative,0.007331126369535923,0.9926688736304641,none,conflict,none,conflict
4135,482,0,neutral,0.06367512,0.36284205,0.5734829,negative,0.007708978373557329,0.9922910216264427,none,conflict,none,conflict
4136,482,0,neutral,0.5391476,0.05357481,0.40727758,positive,0.9512165784835815,0.04878342151641846,none,agreement,none,agreement
4137,482,0,neutral,0.550753,0.017063785,0.43218318,positive,0.9806053638458252,0.019394636154174805,none,agreement,none,none
4138,482,0,neutral,0.11109932,0.04091942,0.8479813,positive,0.9989043474197388,0.0010956525802612305,none,agreement,none,agreement
4139,482,0,neutral,0.09771603,0.2672869,0.634997,negative,0.013315878808498383,0.9866841211915016,none,conflict,none,conflict
4140,482,0,positive,0.8552004,0.010366199,0.13443336,positive,0.9921079277992249,0.007892072200775146,agreement,agreement,agreement,agreement
4141,482,0,neutral,0.10071285,0.5191654,0.38012177,negative,0.0006989687099121511,0.9993010312900878,none,conflict,none,conflict
4142,482,0,neutral,0.05569873,0.11754242,0.82675886,negative,0.0013543589739128947,0.9986456410260871,none,conflict,none,conflict
4143,482,0,negative,0.017901586,0.7368862,0.24521223,negative,0.002977078314870596,0.9970229216851294,conflict,conflict,conflict,conflict
4144,482,0,neutral,0.08895683,0.23174515,0.67929804,negative,0.004443386569619179,0.9955566134303808,none,conflict,none,conflict
4145,482,0,neutral,0.03636534,0.46294734,0.50068736,negative,0.009093313477933407,0.9909066865220666,none,conflict,none,conflict
4146,482,0,neutral,0.06628762,0.6310317,0.3026807,negative,0.0013239184627309442,0.9986760815372691,none,conflict,none,conflict
4148,482,0,neutral,0.04159354,0.38862792,0.56977856,negative,0.0036675415467470884,0.9963324584532529,none,conflict,none,conflict
4149,482,0,positive,0.81457806,0.023015149,0.16240683,positive,0.9975810050964355,0.002418994903564453,agreement,agreement,none,none
4151,482,0,neutral,0.19097228,0.1884763,0.6205514,negative,0.2042325735092163,0.7957674264907837,none,conflict,none,conflict
4153,482,0,neutral,0.16899623,0.23817089,0.5928329,negative,0.007280477322638035,0.992719522677362,none,conflict,none,conflict
4154,482,0,neutral,0.07075518,0.16830128,0.76094353,negative,0.0017000044463202357,0.9982999955536798,none,conflict,none,conflict
4156,482,0,positive,0.7627,0.046920408,0.19037957,positive,0.9804384708404541,0.0195615291595459,agreement,agreement,none,none
4158,483,0,neutral,0.21344507,0.21845214,0.5681027,negative,0.0006071062525734305,0.9993928937474266,none,none,none,none
4159,483,0,negative,0.00828722,0.8831339,0.108578846,negative,0.00028290203772485256,0.9997170979622751,none,none,none,none
4160,483,0,neutral,0.08990748,0.6156118,0.29448083,neutral,0.6458026170730591,0.3541973829269409,none,none,none,none
4161,483,0,neutral,0.06582283,0.2289599,0.70521724,positive,0.9937795996665955,0.006220400333404541,none,agreement,none,none
4162,483,0,negative,0.019790243,0.7995993,0.18061046,negative,0.07963915914297104,0.920360840857029,none,none,none,none
4163,483,0,neutral,0.06626991,0.34998104,0.58374906,negative,0.00655053835362196,0.993449461646378,none,none,none,none
4164,483,0,neutral,0.032765348,0.5745644,0.3926703,negative,0.004284918773919344,0.9957150812260807,none,none,none,none
4165,483,0,neutral,0.24007332,0.162027,0.5978996,positive,0.9944658875465393,0.005534112453460693,none,agreement,none,none
